MEP,firstName,familyName,persId,Civility,Gender,Status,birthCountry,politicalGroup
http://data.europarl.europa.eu/person/MEP_24922,Pascal,Arimont,24922,Herr,male,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_26837,Lefteris,Christoforou,26837,κ.,male,ACTIVE,Cyprus,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_27714,Edina,Tóth,27714,Mad.,female,ACTIVE,Hungary,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28115,Mairead,McGuinness,28115,Mrs,female,ACTIVE,Ireland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28122,David,Casa,28122,Is-Sur,male,ACTIVE,Malta,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28150,Kinga,Gál,28150,Dr.,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28161,Margrete,Auken,28161,Fru,female,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_28219,Daniel,Caspary,28219,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28223,Andreas,Schwab,28223,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28224,Markus,Pieper,28224,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28226,Christian,Ehler,28226,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28229,Manfred,Weber,28229,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28266,Sophia,in 't Veld,28266,Mevr.,female,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_28269,Jerzy,Buzek,28269,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28269,Jerzy,Buzek,28269,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28288,Jan,Olbrycht,28288,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28288,Jan,Olbrycht,28288,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28294,Ljudmila,Novak,28294,ga.,female,ACTIVE,Slovenia,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28297,Jacek,Saryusz-Wolski,28297,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28297,Jacek,Saryusz-Wolski,28297,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28298,Iratxe,García Pérez,28298,Sra.,female,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_28340,Patrizia,Toia,28340,On.,female,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_28347,Javier,Moreno Sánchez,28347,Sr.,male,ACTIVE,Switzerland,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_28353,Anna,Fotyga,28353,p.,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28353,Anna,Fotyga,28353,paní,female,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28372,Ryszard,Czarnecki,28372,p.,male,ACTIVE,United Kingdom,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28372,Ryszard,Czarnecki,28372,pan,male,ACTIVE,United Kingdom,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28389,Zbigniew,Kuźmiuk,28389,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28389,Zbigniew,Kuźmiuk,28389,pan,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_28390,Pilar,del Castillo Vera,28390,Sra.,female,ACTIVE,Morocco,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28399,Antonio,López-Istúriz White,28399,Sr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28400,Francisco José,Millán Mon,28400,Sr.,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_28586,Dimitrios,Papadimoulis,28586,κ.,male,ACTIVE,Greece,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_29579,Marc,Tarabella,29579,M.,male,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_30482,Younous,Omarjee,30482,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_33982,Marian-Jean,Marinescu,33982,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_33997,Corina,Crețu,33997,Dna,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_34578,Robert,Hajšel,34578,M.,male,ACTIVE,Slovakia,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_35016,Marco,Campomenosi,35016,Mr,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_36392,Aldo,Patriciello,36392,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_37229,Kati,Piri,37229,Mevr.,female,ACTIVE,Hungary,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_37312,Christel,Schaldemose,37312,Fru,female,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_38398,Esther,de Lange,38398,Mevr.,female,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_38420,Cristian-Silviu,Buşoi,38420,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_38511,Georg,Mayer,38511,Dr.,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_38542,Johan,Danielsson,38542,Mr,male,ACTIVE,Sweden,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_38595,Rovana,Plumb,38595,Dna,female,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_4246,Othmar,Karas,4246,Dr.,male,ACTIVE,Austria,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_4253,Frédérique,Ries,4253,Mme,female,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_4267,Udo,Bullmann,4267,Dr.,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_4344,María Soraya,Rodríguez Ramos,4344,Sra.,female,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_4391,Silvio,Berlusconi,4391,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_4465,Raffaele,Fitto,4465,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_4560,Antonius,Manders,4560,De Heer,male,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_4746,Sergio,Berlato,4746,On.,male,ACTIVE,Italy,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_5392,Lara,Wolters,5392,Ms,female,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_5565,Brice,Hortefeux,5565,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_5729,Kathleen,Van Brempt,5729,Mevr.,female,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_58766,Nicolae,Ştefănuță,58766,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_58789,Jan,Huitema,58789,De Heer,male,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_72779,Nadine,Morano,72779,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_840,Charles,Goerens,840,M.,male,ACTIVE,Luxembourg,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_86793,Anna,Cavazzini,86793,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_88715,José,Gusmão,88715,M.,male,ACTIVE,Portugal,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_88882,Victor,Negrescu,88882,Dl.,male,ACTIVE,Romania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_94649,Catherine,Griset,94649,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/ID-5588
http://data.europarl.europa.eu/person/MEP_95074,Jeroen,Lenaers,95074,De Heer,male,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_96646,Helmut,Scholz,96646,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_96648,Philippe,Lamberts,96648,M.,male,ACTIVE,Belgium,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96668,Seán,Kelly,96668,Mr,male,ACTIVE,Ireland,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_96681,Vilija,Blinkevičiūtė,96681,p.,female,ACTIVE,Lithuania,http://data.europarl.europa.eu/org/group/S&amp;D-5154
http://data.europarl.europa.eu/person/MEP_96697,Valdemar,Tomaševski,96697,p.,male,ACTIVE,Lithuania,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_96698,Viktor,Uspaskich,96698,p.,male,ACTIVE,Lithuania,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_96706,João,Ferreira,96706,Sr.,male,ACTIVE,Portugal,http://data.europarl.europa.eu/org/group/GUE/NGL-5151
http://data.europarl.europa.eu/person/MEP_96709,Morten,Løkkegaard,96709,Hr.,male,ACTIVE,Denmark,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_96711,Pascal,Canfin,96711,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Renew-5704
http://data.europarl.europa.eu/person/MEP_96713,Evžen,Tošenovský,96713,p.,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_96713,Evžen,Tošenovský,96713,pan,male,ACTIVE,Czechia,http://data.europarl.europa.eu/org/group/ECR-5148
http://data.europarl.europa.eu/person/MEP_96725,Bas,Eickhout,96725,De Heer,male,ACTIVE,Netherlands,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96730,Sven,Giegold,96730,Herr,male,ACTIVE,Spain,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96734,Ska,Keller,96734,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96739,Reinhard,Bütikofer,96739,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96740,Yannick,Jadot,96740,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96743,Michèle,Rivasi,96743,Mme,female,ACTIVE,France,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96747,Arnaud,Danjean,96747,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_96750,François,Alfonsi,96750,M.,male,ACTIVE,France,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96752,Martin,Häusling,96752,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/Verts/ALE-5155
http://data.europarl.europa.eu/person/MEP_96756,Sabine,Verheyen,96756,Frau,female,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_96761,Axel,Voss,96761,Herr,male,ACTIVE,Germany,http://data.europarl.europa.eu/org/group/PPE-5153
http://data.europarl.europa.eu/person/MEP_96771,Jarosław,Kalinowski,96771,p.,male,ACTIVE,Poland,http://data.europarl.europa.eu/org/group/PPE-5153
