Vote,Date,VoteNumber,VoteTitle,ResultFor,ResultAgainst,ResultAbstention
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/2,2019-09-19,2,RC-B9-0049/2019 - Am 3 19/09/2019 12:05:02.000,128,502,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/3,2019-09-19,3,RC-B9-0089/2019 - Am 2 19/09/2019 12:06:35.000,141,412,98
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/4,2019-09-19,4,RC-B9-0089/2019 - Am 1 19/09/2019 12:06:50.000,137,397,126
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/5,2019-09-19,5,RC-B9-0089/2019 - Résolution 19/09/2019 12:07:11.000,608,7,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/6,2019-09-19,6,RC-B9-0097/2019 - § 3 19/09/2019 12:07:51.000,602,40,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/7,2019-09-19,7,RC-B9-0097/2019 - § 4 (amendement oral) 19/09/2019 12:14:20.000,140,388,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/8,2019-09-19,8,RC-B9-0097/2019 - § 6 19/09/2019 12:14:56.000,589,31,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/9,2019-09-19,9,RC-B9-0097/2019 - § 12/2 19/09/2019 12:15:18.000,517,122,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/10,2019-09-19,10,RC-B9-0097/2019 - Am 1 19/09/2019 12:17:17.000,538,42,70
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/11,2019-09-19,11,RC-B9-0097/2019 - Résolution 19/09/2019 12:17:34.000,535,66,52
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/12,2019-09-19,12,B9-0045/2019 - Am 1 19/09/2019 12:18:05.000,109,505,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/13,2019-09-19,13,B9-0045/2019 - Am 2 19/09/2019 12:18:18.000,161,483,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/14,2019-09-19,14,B9-0045/2019 - Am 3 19/09/2019 12:18:31.000,110,526,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/15,2019-09-19,15,B9-0045/2019 - Am 4 19/09/2019 12:18:44.000,100,532,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190919/16,2019-09-19,16,B9-0045/2019 - Résolution 19/09/2019 12:19:48.000,530,14,104
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191009/1,2019-10-09,1,Ordre du jour du mercredi - demande des groupes GUE/NGL et Verts/ALE,398,56,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191009/2,2019-10-09,2,Ordre du jour de mercredi - demande du groupe PPE ,508,9,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/1,2019-10-10,1,A9-0009/2019 -  Juan Fernando López Aguilar - Vote unique,583,18,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/2,2019-10-10,2,A9-0012/2019 -  John Howarth - Am 12,487,125,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/3,2019-10-10,3,A9-0012/2019 -  John Howarth - Résolution,538,113,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/4,2019-10-10,4,A9-0013/2019 -  John Howarth - Proposition de la Commission,53,526,82
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/5,2019-10-10,5,B9-0103/2019 - Proposition de résolution,402,222,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/6,2019-10-10,6,B9-0104/2019 - Proposition de résolution,417,200,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/7,2019-10-10,7,B9-0107/2019 - Proposition de résolution,436,208,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/8,2019-10-10,8,B9-0105/2019 - Proposition de résolution,426,208,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/9,2019-10-10,9,B9-0106/2019 - Proposition de résolution,435,207,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/10,2019-10-10,10,B9-0108/2019 - Am 2,436,126,92
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/11,2019-10-10,11,B9-0108/2019 - Am 3,347,282,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/12,2019-10-10,12,B9-0108/2019 - § 10,566,58,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/13,2019-10-10,13,B9-0108/2019 - § 21,472,178,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/14,2019-10-10,14,B9-0108/2019 - § 35,573,72,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/15,2019-10-10,15,B9-0108/2019 - Am 11S,320,306,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/16,2019-10-10,16,B9-0108/2019 - Résolution,469,143,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/17,2019-10-10,17,B9-0110/2019 - Am 13,120,438,103
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/18,2019-10-10,18,B9-0110/2019 - § 4/1,456,180,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/19,2019-10-10,19,B9-0110/2019 - Am 5,93,491,77
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/20,2019-10-10,20,B9-0110/2019 - § 5,382,221,57
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/21,2019-10-10,21,B9-0110/2019 - Am 14,67,435,155
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/22,2019-10-10,22,B9-0110/2019 - Am 6,80,518,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/23,2019-10-10,23,B9-0110/2019 - Am 17,176,431,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/24,2019-10-10,24,B9-0110/2019 - Am 7,137,503,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/25,2019-10-10,25,B9-0110/2019 - Am 8,202,424,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/26,2019-10-10,26,B9-0110/2019 - Am 9,151,480,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/27,2019-10-10,27,B9-0110/2019 - Am 10,134,420,104
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/28,2019-10-10,28,B9-0110/2019 - Am 15,134,488,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/29,2019-10-10,29,B9-0110/2019 - Am 11,139,433,84
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/30,2019-10-10,30,B9-0110/2019 - Am 18,68,579,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/31,2019-10-10,31,B9-0110/2019 - Am 12,183,438,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/32,2019-10-10,32,B9-0110/2019 - Am 16,95,458,106
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/33,2019-10-10,33,B9-0110/2019 - Résolution,426,163,67
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/34,2019-10-10,34,A9-0016/2019 -  Yana Toom - Am 1,109,509,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/35,2019-10-10,35,A9-0016/2019 -  Yana Toom - § 1/2,364,228,57
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/36,2019-10-10,36,A9-0016/2019 -  Yana Toom - § 1/3,296,317,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191010/37,2019-10-10,37,A9-0016/2019 -  Yana Toom - Proposition de résolution,422,131,101
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191021/1,2019-10-21,1,Ordre du jour du lundi: demande du groupe S&D,339,86,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191021/2,2019-10-21,2,Ordre du jour du lundi: demande du groupe PPE,424,9,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191021/3,2019-10-21,3,Ordre du jour du lundi: demande du groupe GUE/NGL,106,293,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191021/4,2019-10-21,4,Ordre du jour du mardi: demande du groupe GUE/NGL,109,301,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191021/5,2019-10-21,5,Ordre du jour du mercredi: demande du groupe ID,205,222,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191022/1,2019-10-22,1,A9-0015/2019 -  Vilija Blinkevičiūtė - Vote unique,516,23,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191022/2,2019-10-22,2,A9-0014/2019 -  Chris Davies - Vote unique,574,24,2
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191022/3,2019-10-22,3,A9-0018/2019 -  Johan Van Overtveldt - procédure d'approbation,543,30,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/1,2019-10-23,1,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 1,515,135,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/2,2019-10-23,2,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 2,550,98,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/3,2019-10-23,3,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 1201,550,118,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/4,2019-10-23,4,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 1002,96,570,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/5,2019-10-23,5,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 3,547,104,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/6,2019-10-23,6,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 561,108,562,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/7,2019-10-23,7,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 1000PC2,119,542,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/8,2019-10-23,8,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 4,545,125,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/9,2019-10-23,9,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 5,541,112,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/10,2019-10-23,10,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 579,128,518,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/11,2019-10-23,11,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 592,142,548,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/12,2019-10-23,12,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 1075,138,494,62
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/13,2019-10-23,13,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 6,551,130,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/14,2019-10-23,14,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Am 595,123,547,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/15,2019-10-23,15,Projet de budget général de l'Union européenne pour l'exercice 2020 - toutes sections - Bloc 15,548,80,73
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/16,2019-10-23,16,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 2,115,545,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/17,2019-10-23,17,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 34,109,532,59
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/18,2019-10-23,18,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 75,133,485,76
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/19,2019-10-23,19,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 76,301,368,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/20,2019-10-23,20,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 42,399,270,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/21,2019-10-23,21,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 36,142,524,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/22,2019-10-23,22,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 38,530,152,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/23,2019-10-23,23,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 39,146,500,52
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/24,2019-10-23,24,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 35,156,532,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/25,2019-10-23,25,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 5,126,559,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/26,2019-10-23,26,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 27/1,161,478,65
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/27,2019-10-23,27,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 27/2,264,413,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/28,2019-10-23,28,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 29,155,489,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/29,2019-10-23,29,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 30,323,363,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/30,2019-10-23,30,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 68,140,546,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/31,2019-10-23,31,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 60,73,522,109
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/32,2019-10-23,32,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 48,147,507,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/33,2019-10-23,33,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 49,210,439,44
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/34,2019-10-23,34,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 59,178,507,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/35,2019-10-23,35,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 62,218,437,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/36,2019-10-23,36,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 64,134,555,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/37,2019-10-23,37,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 54,252,431,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/38,2019-10-23,38,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 55,208,469,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/39,2019-10-23,39,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 41,284,322,93
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/40,2019-10-23,40,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 37,33,610,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/41,2019-10-23,41,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 13,136,530,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/42,2019-10-23,42,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 14,145,524,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/43,2019-10-23,43,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 15,144,545,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/44,2019-10-23,44,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 17S,300,343,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/45,2019-10-23,45,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 31,148,532,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/46,2019-10-23,46,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 72,283,378,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/47,2019-10-23,47,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 32,278,412,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/48,2019-10-23,48,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 20,586,33,73
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/49,2019-10-23,49,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 21,482,99,111
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/50,2019-10-23,50,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Am 16,124,536,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/51,2019-10-23,51,A9-0017/2019 -  Monika Hohlmeier et  Eider Gardiazabal Rubial - Résolution,529,130,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/52,2019-10-23,52,A9-0011/2019 -  Petri Sarvamaa - Résolution,694,2,2
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/53,2019-10-23,53,A9-0010/2019 -  Isabel García Muñoz - Résolution,662,24,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191023/54,2019-10-23,54,B9-0149/2019 - Résolution,533,67,100
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/1,2019-10-24,1,RC-B9-0134/2019 - § 4,573,3,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/2,2019-10-24,2,RC-B9-0134/2019 - Résolution,521,4,110
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/3,2019-10-24,3,RC-B9-0138/2019 - Am 2,155,440,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/4,2019-10-24,4,RC-B9-0138/2019 - Am 1,118,448,70
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/5,2019-10-24,5,RC-B9-0145/2019 - Am 3,49,495,87
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/6,2019-10-24,6,RC-B9-0145/2019 - § 8/3,510,61,66
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/7,2019-10-24,7,RC-B9-0145/2019 - § 8/4,435,105,86
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/8,2019-10-24,8,RC-B9-0145/2019 - Am 1,482,94,63
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/9,2019-10-24,9,RC-B9-0145/2019 - Am 2,54,491,95
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/10,2019-10-24,10,A9-0020/2019 -  Younous Omarjee - Vote unique,511,64,66
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/11,2019-10-24,11,B9-0151/2019 - Résolution,301,295,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/12,2019-10-24,12,RC-B9-0118/2019 - Am 8,474,104,49
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/13,2019-10-24,13,RC-B9-0118/2019 - Am 1,256,309,59
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/14,2019-10-24,14,RC-B9-0118/2019 - Am 2,260,318,58
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/15,2019-10-24,15,RC-B9-0118/2019 - Am 3,477,154,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/16,2019-10-24,16,RC-B9-0118/2019 - Am 4,272,310,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/17,2019-10-24,17,RC-B9-0118/2019 - Am 5,303,321,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/18,2019-10-24,18,RC-B9-0118/2019 - Am 6,249,382,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/19,2019-10-24,19,RC-B9-0118/2019 - § 14/1,597,30,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/20,2019-10-24,20,RC-B9-0118/2019 - § 14/2,315,270,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/21,2019-10-24,21,RC-B9-0118/2019 - § 18/1,548,87,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/22,2019-10-24,22,RC-B9-0118/2019 - § 18/2,434,193,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/23,2019-10-24,23,RC-B9-0118/2019 - § 18/3,499,135,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/24,2019-10-24,24,RC-B9-0118/2019 - § 18/4,418,203,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/25,2019-10-24,25,RC-B9-0118/2019 - § 18/5,253,374,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/26,2019-10-24,26,RC-B9-0118/2019 - § 18/6,351,272,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/27,2019-10-24,27,B9-0117/2019 - Résolution,572,42,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/28,2019-10-24,28,RC-B9-0123/2019 - Am 13,96,516,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/29,2019-10-24,29,RC-B9-0123/2019 - Am 14,61,503,71
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/30,2019-10-24,30,RC-B9-0123/2019 - Am 17,154,380,90
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/31,2019-10-24,31,RC-B9-0123/2019 - Am 16/1,103,470,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/32,2019-10-24,32,RC-B9-0123/2019 - Am 12,66,503,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/33,2019-10-24,33,RC-B9-0123/2019 - § 18,562,29,43
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/34,2019-10-24,34,RC-B9-0123/2019 - Am 8,122,460,50
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/35,2019-10-24,35,RC-B9-0123/2019 - Am 10,97,496,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/36,2019-10-24,36,RC-B9-0123/2019 - Am 2,95,522,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/37,2019-10-24,37,B9-0154/2019 - Am 41,174,435,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/38,2019-10-24,38,B9-0154/2019 - Am 42S,169,460,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/39,2019-10-24,39,B9-0154/2019 - Am 43S,169,443,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/40,2019-10-24,40,B9-0154/2019 - Am 44=59=,311,314,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/41,2019-10-24,41,B9-0154/2019 - Am 60S,297,325,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/42,2019-10-24,42,B9-0154/2019 - Am 45S,172,456,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/43,2019-10-24,43,B9-0154/2019 - Am 46,309,315,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/44,2019-10-24,44,B9-0154/2019 - Am 21S=47S=61S=,309,307,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/45,2019-10-24,45,B9-0154/2019 - Am 29,120,508,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/46,2019-10-24,46,B9-0154/2019 - Am 48,303,305,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/47,2019-10-24,47,B9-0154/2019 - Am 49S,176,447,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/48,2019-10-24,48,B9-0154/2019 - Am 22,156,454,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/49,2019-10-24,49,B9-0154/2019 - Am 62,191,405,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/50,2019-10-24,50,B9-0154/2019 - Am 63S,280,312,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/51,2019-10-24,51,B9-0154/2019 - Am 64/1,462,138,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/52,2019-10-24,52,B9-0154/2019 - Am 64/2,321,277,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/53,2019-10-24,53,B9-0154/2019 - Am 64/3,525,80,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/54,2019-10-24,54,B9-0154/2019 - Am 50S,289,326,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/55,2019-10-24,55,B9-0154/2019 - Am 65/1,282,295,52
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/56,2019-10-24,56,B9-0154/2019 - Am 65/2,189,419,18
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/57,2019-10-24,57,B9-0154/2019 - Am 51S,193,427,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/58,2019-10-24,58,B9-0154/2019 - Am 66/1,447,60,118
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/59,2019-10-24,59,B9-0154/2019 - Am 66/2,460,96,68
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/60,2019-10-24,60,B9-0154/2019 - Am 52,164,455,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/61,2019-10-24,61,B9-0154/2019 - Am 53S,175,445,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/62,2019-10-24,62,B9-0154/2019 - Am 67,287,226,114
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/63,2019-10-24,63,B9-0154/2019 - Am 80/1,442,162,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/64,2019-10-24,64,B9-0154/2019 - Am 80/2,382,234,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/65,2019-10-24,65,B9-0154/2019 - Am 80/3,298,311,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/66,2019-10-24,66,B9-0154/2019 - Am 80/4,364,236,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/67,2019-10-24,67,B9-0154/2019 - Am 54,105,442,80
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/68,2019-10-24,68,B9-0154/2019 - Am 68,368,229,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/69,2019-10-24,69,B9-0154/2019 - Am 69/1,315,299,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20191024/70,2019-10-24,70,B9-0154/2019 - Am 69/2,502,92,28
